"Gene Symbol","p-value","FDR","Odd ratio","Number of interactions","microRNA 1","microRNA 2","microRNA 3"
"PPM1A","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"PTAR1","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-155-5p","",""
"RALGPS1","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"RFX7","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-148a-3p","",""
"SGMS2","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"SMURF1","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"ST8SIA4","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"TBC1D15","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-155-5p","",""
"TCF12","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-155-5p","",""
"THBS1","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"TPRG1","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"ZMAT3","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"ZNF654","0.336616129879923","0.380854201329399","0.381818181818182","1","hsa-miR-19b-3p","",""
"BACE1","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"CCDC88A","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"DCAF7","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"DDHD1","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"EVI5","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"FAM46C","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"KLHL18","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-148a-3p","",""
"MAPK6","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"MFSD6","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"MKL2","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"NAA15","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-148a-3p","",""
"NFASC","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-155-5p","",""
"PHLPP2","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"PLXDC2","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"RHOQ","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-155-5p","",""
"SATB2","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-155-5p","",""
"SCN2A","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-19b-3p","",""
"SEPT11","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-155-5p","",""
"SZRD1","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-148a-3p","",""
"TMEM33","0.346981502850549","0.388667715306672","0.395454545454545","1","hsa-miR-155-5p","",""
"AFF1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"ATXN7","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"CNOT6L","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"CSNK1G1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"EXT1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"FTO","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-155-5p","",""
"FZD3","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"LPHN2","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"LUZP1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"MYT1L","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"PAG1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-148a-3p","",""
"PAN3","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-148a-3p","",""
"RAB30","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-155-5p","",""
"RALGPS2","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"RCOR1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-155-5p","",""
"REPS2","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-155-5p","",""
"RSBN1L","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-148a-3p","",""
"SETD9","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"SHANK2","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-155-5p","",""
"SMARCD1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-148a-3p","",""
"SMG1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"TBL1XR1","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-148a-3p","",""
"TPD52","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-155-5p","",""
"VPS13B","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-155-5p","",""
"YAF2","0.35723833788431","0.395231189180721","0.409090909090909","1","hsa-miR-19b-3p","",""
"ACVR2A","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-155-5p","",""
"ARMC8","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"BTBD7","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"DYNC1LI2","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"LHX9","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"PAX6","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"PCGF5","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"PIK3CB","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"PKIA","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-155-5p","",""
"PTP4A1","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"RAB21","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"RAP2C","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"RBM24","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-148a-3p","",""
"SH2B3","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-148a-3p","",""
"TRERF1","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-19b-3p","",""
"XPO4","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-148a-3p","",""
"ZSWIM6","0.367387206233505","0.403085474807952","0.422727272727273","1","hsa-miR-155-5p","",""
"ASXL2","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"BAZ2A","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-148a-3p","",""
"CDK8","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-148a-3p","",""
"EPB41L1","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-148a-3p","",""
"ETS1","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-155-5p","",""
"FAM168B","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-148a-3p","",""
"FAT3","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"FNDC3B","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"GNAQ","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"GSK3B","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-155-5p","",""
"HELZ","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-155-5p","",""
"KIAA1549","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-148a-3p","",""
"MYLK","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-155-5p","",""
"MYO9A","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-148a-3p","",""
"PRKAA2","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"RAB10","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-148a-3p","",""
"RASSF8","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-148a-3p","",""
"RRAGD","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"SEPHS1","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-155-5p","",""
"SGIP1","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-155-5p","",""
"SRGAP3","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"TRPM3","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"YWHAZ","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-155-5p","",""
"ZFP91","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"ZNF516","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"ZNF609","0.377428679150434","0.408911399253146","0.436363636363636","1","hsa-miR-19b-3p","",""
"BSN","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"BTG1","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"DCBLD2","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"FAM83F","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"FRK","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"HNRNPA1","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"LSAMP","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"MAP3K1","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"MED13","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"NACC2","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"NCOA1","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-148a-3p","",""
"NSD1","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-148a-3p","",""
"RASA1","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"SAMD4A","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"SLC6A6","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"TACC1","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-19b-3p","",""
"ZC3H12C","0.387363327887395","0.416262744028205","0.45","1","hsa-miR-148a-3p","",""
"BCL2L2","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"CHIC1","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"EPC1","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"FZD5","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-155-5p","",""
"HIF1AN","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"KPNA6","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"MED1","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"MEF2C","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"MITF","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"MON2","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"PDE3B","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"PPP1R9A","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"PRR14L","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"RAP2B","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"SBNO1","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"SLC24A2","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"TET2","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"TRAF3","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-155-5p","",""
"ZADH2","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-148a-3p","",""
"ZFAND5","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"ZNRF2","0.397191723696688","0.422580399217073","0.463636363636364","1","hsa-miR-19b-3p","",""
"ANKRD12","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-19b-3p","",""
"BEND4","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-19b-3p","",""
"HNRNPA3","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-155-5p","",""
"INO80D","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-19b-3p","",""
"KCND3","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-148a-3p","",""
"NOVA2","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-148a-3p","",""
"PCDH1","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-19b-3p","",""
"PTPRG","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-19b-3p","",""
"SAMD8","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-19b-3p","",""
"ZNF827","0.406914437830612","0.430884421208947","0.477272727272727","1","hsa-miR-19b-3p","",""
"BBX","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-148a-3p","",""
"C20orf194","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-19b-3p","",""
"E2F3","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-148a-3p","",""
"HNRNPU","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-19b-3p","",""
"NFIC","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-19b-3p","",""
"POU2F1","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-19b-3p","",""
"PPARGC1A","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-148a-3p","",""
"RNF11","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-19b-3p","",""
"SLC5A3","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-148a-3p","",""
"THRA","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-19b-3p","",""
"YY1","0.416532041541467","0.438793950934682","0.490909090909091","1","hsa-miR-19b-3p","",""
"APC","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-155-5p","",""
"ATP2B2","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"CADM2","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"EIF4E","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"KCNK10","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"KPNA3","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"MEF2D","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"MEX3A","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"OTUD7B","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"XYLT1","0.426045106081552","0.446721116829327","0.504545454545455","1","hsa-miR-19b-3p","",""
"ANKRD13C","0.435454202703166","0.455100276034425","0.518181818181818","1","hsa-miR-19b-3p","",""
"ARID2","0.435454202703166","0.455100276034425","0.518181818181818","1","hsa-miR-155-5p","",""
"CLCN5","0.435454202703166","0.455100276034425","0.518181818181818","1","hsa-miR-155-5p","",""
"GPRIN3","0.435454202703166","0.455100276034425","0.518181818181818","1","hsa-miR-19b-3p","",""
"PDE3A","0.435454202703166","0.455100276034425","0.518181818181818","1","hsa-miR-155-5p","",""
"RC3H1","0.435454202703166","0.455100276034425","0.518181818181818","1","hsa-miR-148a-3p","",""
"SETD7","0.435454202703166","0.455100276034425","0.518181818181818","1","hsa-miR-155-5p","",""
"ABL2","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-148a-3p","",""
"ADAMTS5","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-148a-3p","",""
"C20orf112","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-148a-3p","",""
"CSNK1A1","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-155-5p","",""
"KMT2A","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-148a-3p","",""
"NPAS3","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-19b-3p","",""
"RAP1A","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-19b-3p","",""
"RBMS1","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-19b-3p","",""
"SOX4","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-19b-3p","",""
"ZFP36L2","0.444759902658608","0.462673843182357","0.531818181818182","1","hsa-miR-155-5p","",""
"BACH2","0.453962777200178","0.470721901416151","0.545454545454546","1","hsa-miR-148a-3p","",""
